"DESKTOP-SRDUUC3","\Microsoft\Windows\Printing\PrinterCleanupTask","01/10/2025 12:00:00","Ready","Interactive/Background","01/09/2025 13:00:02","-2147221164","N/A","COM handler","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","12:00:00","01/01/2020","N/A","Every 30 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE","N/A","Disabled","Interactive/Background","12/08/2025 01:02:48","0","Microsoft Corporation","COM handler","N/A","Validates the Windows Recovery Environment.","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes","No Start On Batteries","Administrators","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Registry\RegIdleBackup","N/A","Ready","Interactive/Background","24/08/2025 06:43:34","0","Microsoft Corporation","COM handler","N/A","Registry Idle Backup Task","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Servicing\StartComponentCleanup","N/A","Ready","Interactive/Background","29/08/2025 00:10:42","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SettingSync\BackgroundUploadTask","N/A","Ready","Interactive/Background","02/09/2025 02:11:42","0","N/A","COM handler","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For 180 minutes Stop the task if Idle State end","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SettingSync\NetworkStateChangeTask","N/A","Running","Interactive/Background","02/09/2025 12:54:21","-2147020576","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SettingSync\NetworkStateChangeTask","N/A","Running","Interactive/Background","02/09/2025 12:54:21","-2147020576","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SharedPC\Account Cleanup","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\System32\rundll32.exe %windir%\System32\Windows.SharedPC.AccountManager.dll,StartMaintenance","N/A","N/A","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","00:30:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Shell\CreateObjectTask","N/A","Ready","Interactive/Background","26/08/2025 15:58:52","0","Microsoft Corporation","COM handler","N/A","Provides support for shell components that access system data","Enabled","Disabled","","SYSTEM","Disabled","00:00:30","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Shell\IndexerAutomaticMaintenance","N/A","Ready","Interactive/Background","02/09/2025 02:11:42","0","Microsoft Corporation","COM handler","N/A","Keeps the search index up to date","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Shell\ThemesSyncedImageDownload","N/A","Ready","Interactive/Background","02/09/2025 02:11:43","-2147023673","Microsoft Corporation","COM handler","N/A","Downloads a backup of your synced theme images","Enabled","Only Start If Idle for 10 minutes, If Not Idle Retry For 60 minutes","Stop On Battery Mode, No Start On Batteries","Users","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon","N/A","Ready","Interactive/Background","02/09/2025 12:53:07","0","Microsoft Corporation","COM handler","N/A","This task restarts the Software Protection Platform service when user logon occurs","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SpacePort\SpaceAgentTask","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%windir%\system32\SpaceAgent.exe ","N/A","Storage Spaces Settings","Enabled","Disabled","","SYSTEM","Disabled","06:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SpacePort\SpaceAgentTask","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%windir%\system32\SpaceAgent.exe ","N/A","Storage Spaces Settings","Enabled","Disabled","","SYSTEM","Disabled","06:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SpacePort\SpaceManagerTask","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\spaceman.exe,-2)","%windir%\system32\spaceman.exe /Work","N/A","$(@%SystemRoot%\system32\spaceman.exe,-3)","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SpacePort\SpaceManagerTask","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\spaceman.exe,-2)","%windir%\system32\spaceman.exe /Work","N/A","$(@%SystemRoot%\system32\spaceman.exe,-3)","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\StateRepository\MaintenanceTasks","N/A","Ready","Interactive/Background","02/09/2025 02:11:42","-2147023829","$(@%SystemRoot%\system32\Windows.StateRepositoryClient.dll,-600)","%windir%\system32\rundll32.exe %windir%\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks","N/A","$(@%SystemRoot%\system32\Windows.StateRepositoryClient.dll,-602)","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Storage Tiers Management\Storage Tiers Management Initialization","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Initializes the Storage Tiers Management service when the first tiered storage space is detected on the system. Do not remove or modify this task.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Storage Tiers Management\Storage Tiers Optimization","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%windir%\system32\defrag.exe -c -h -g -# -m 8 -i 13500","N/A","Optimizes the placement of data in storage tiers on all tiered storage spaces in the system.","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","01:00:00","01/01/2013","N/A","N/A","N/A","4 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Sysmain\HybridDriveCachePrepopulate","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Hybrid Drive cache prepopulation task","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","02:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Sysmain\HybridDriveCacheRebalance","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Hybrid Drive cache rebalance maintenance task","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Sysmain\ResPriStaticDbSync","N/A","Ready","Interactive/Background","28/08/2025 02:12:32","0","Microsoft Corporation","COM handler","N/A","Reserved Priority static db sync maintenance task","Enabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Sysmain\WsSwapAssessmentTask","N/A","Ready","Interactive/Background","28/08/2025 02:12:27","0","Microsoft Corporation","%windir%\system32\rundll32.exe sysmain.dll,PfSvWsSwapAssessmentTask","N/A","Working set swap assessment maintenance task","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\SystemRestore\SR","N/A","Ready","Interactive/Background","02/09/2025 02:11:42","-2147023829","Microsoft Corporation","%windir%\system32\srtasks.exe ExecuteScheduledSPPCreation","N/A","This task creates regular system protection points.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Task Manager\Interactive","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Runs a task as the interactive user.","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\TextServicesFramework\MsCtfMonitor","N/A","Ready","Interactive/Background","02/09/2025 12:53:07","0","N/A","COM handler","N/A","TextServicesFramework monitor task","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","This task performs time synchronization.","Enabled","Disabled","","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Time Synchronization\SynchronizeTime","N/A","Ready","Interactive/Background","02/09/2025 02:11:42","0","Microsoft Corporation","%windir%\system32\sc.exe start w32time task_started","N/A","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Time Zone\SynchronizeTimeZone","N/A","Ready","Interactive/Background","31/08/2025 00:11:20","0","Microsoft Corporation","%windir%\system32\tzsync.exe ","N/A","Updates timezone information. If this task is stopped, local time may not be accurate for some time zones.","Enabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\UNP\RunUpdateNotificationMgr","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\System32\UNP\UpdateNotificationMgr.exe ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:30:00","02/06/2016","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DESKTOP-SRDUUC3","\Microsoft\Windows\UNP\RunUpdateNotificationMgr","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%windir%\System32\UNP\UpdateNotificationMgr.exe ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\UPnP\UPnPHostConfig","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft","sc.exe config upnphost start= auto","N/A","Set UPnPHost service to Auto-Start","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WaaSMedic\MaintenanceWork","N/A","Disabled","Interactive/Background","30/08/2025 11:05:50","0","Microsoft Corporation","COM handler","N/A","N/A","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WCM\WiFiTask","N/A","Ready","Interactive/Background","02/09/2025 00:43:14","0","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe ","N/A","Background task for performing per user and web interactions","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WDI\ResolutionHost","N/A","Ready","Interactive/Background","30/08/2025 02:16:42","1073807364","Microsoft Corporation","COM handler","N/A","The Windows Diagnostic Infrastructure Resolution host enables interactive resolutions for system problems detected by the Diagnostic Policy Service. It is triggered when necessary by the Diagnostic Policy Service in the appropriate user session. If the ","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance","N/A","Ready","Interactive/Background","01/09/2025 17:03:37","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25070.5-0\MpCmdRun.exe -IdleTask -TaskName WdCacheMaintenance","N/A","Periodic maintenance task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Defender\Windows Defender Cleanup","N/A","Ready","Interactive/Background","01/09/2025 17:03:37","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25070.5-0\MpCmdRun.exe -IdleTask -TaskName WdCleanup","N/A","Periodic cleanup task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan","N/A","Ready","Interactive/Background","01/09/2025 17:03:37","2","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25070.5-0\MpCmdRun.exe Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob","N/A","Periodic scan task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
